"PSME1","CISD1","SPDEF","ATF1","RHEB","IGF1R","FOXO3","GSTM2","RHOA","IL1B","ASAH1","RALA","ARHGEF12","SOX2","SERPINE1","HLA.DMA","EGF","SPTLC2","APP","TSKU","TMEM2","NOS3","CSNK1A1","NFATC4","TBP","SLC2A6","EZH2","ICAM3","BRCA1","PSMD4","PHKG2","ETV1","KDM5B","COG4","MCM3","TERT","SNX13","PAK4","DPH2","SNX6","EED","WIPF2","NENF","RPN1","C2CD2L","GABPB1","POLR2K","PTK2B","PAF1","POLR1C","RUVBL1","AKT1","SENP6","HSPB1","EBP","CASK","RRP8","PIK3C3","BHLHE40","BDH1","SH3BP5","PPP2R5A","EML3","BIRC5","EPRS","PAX8","CBLB","PDS5A","DFFB","TGFB3","XBP1","NMT1","ARFIP2","STAMBP","PRKX","FAH","PLP2","SOX4","TESK1","HN1L","RRAGA","ELOVL6","ACBD3","PMAIP1","TWF2","HDAC6","CCND1","PXN","PHKB","NFKBIB","CASC3","MLEC","GLI2","USP22","TMED10","CHERP","PIK3CA","TRAPPC6A","ATP2C1","USP14","APPBP2","RPS6","ECH1","HDAC2","DFFA","MRPL19","SUZ12","CSNK2A2","TICAM1","KIAA0100","PAICS","CDK2","EDN1","KIAA0494","SQSTM1","HIF1A","WRB","ETFB","CAMSAP2","ARNT2","SPAG7","MAPK1IP1L","MSH6","UBE2C","HS2ST1","TXLNA","DNAJB1","TOPBP1","ABCF1","LGMN","PTGS2","PLA2G4A","MAT2A","MBTPS1","ZNF274","CLIC4","EIF4G1","BTK","MYL9","PSMD2","CLTC","HSD17B10","STX1A","ALDOA","STAT5B","CCNA2","SDHB","ETS1","FOXO4","TOMM34","KIAA0907","HK1","PAPD7","PLOD3","TRAK2","VAPB","HSPD1","BUB1B","MRPL12","PNP","CEBPA","PSMF1","USP1","RPA1","KLHDC2","SCARB1","TPM1","TM9SF2","ATF6","NUP88","FUT1","PRUNE","SYPL1","ZNF451","RALB","TRIM13","FBXO7","PPARD","ENOSF1","STAT3","LIG1","GNB5","INSIG1","DNMT3A","HIST2H2BE","S100A4","KTN1","ARHGAP1","LPAR2","COASY","RASA1","ATMIN","CASP3","PSME2","NISCH","CPSF4","COPB2","GADD45A","SMNDC1","NUDCD3","FGFR2","HMGCR","SLC35B1","TIMP2","LSM6","CALM3","SACM1L","TCERG1","KIAA0196","DNM1","DDIT4","ALAS1","PAFAH1B1","PSRC1","ERO1L","APOE","RBM15B","TOMM70A","CBR1","PRKCD","PIK3R4","CSNK1E","JUN","TMEM50A","SCCPDH","TSC22D3","TFAP2A","ZNF395","VPS72","CLSTN1","MAPK9","SKP1","POP4","NFE2L2","BLCAP","FAM20B","PROS1","CRKL","ZNF318","FDFT1","TRAP1","GTF2A2","PSMD9","MTFR1","UBE2A","NIT1","SYNGR3","NFKB2","STK25","ABCF3","FCHO1","OXSR1","SMARCC1","PAK6","GHR","GLOD4","CDK4","IL4R","PRKAG2","KIT","PTPRC","PSMG1","TMEM97","LRRC41","KIAA1279","TCEAL4","NUP133","NUP62","SPTAN1","MALT1","YKT6","KIF2C","NNT","COL1A1","CDC25A","TP53","IQGAP1","EGR1","MUC1","AURKB","HSPA4","TOP2A","NCK2","AURKA","B3GNT1","CDK5R1","SCP2","RAD9A","DRAP1","PCMT1","FYN","MYC","POLB","CETN3","SMC4","SMARCD2","MPZL1","NRAS","EBNA1BP2","TATDN2","LRPAP1","BNIP3L","TBPL1","RAE1","CDK1","SLC35A1","NIPSNAP1","BCL7B","TIMELESS","DHX29","MMP2","TCEA2","FHL2","FKBP4","KAT6A","CDK7","MAP3K4","ZFP36","INPP1","RAC2","HMOX1","COL4A1","EPB41L2","GNAI2","TSTA3","DNMT1","RAB27A","DDR1","LPGAT1","DUSP11","TP53BP2","CDKN1A","TJP1","ABCB6","MTHFD2","PRAF2","DNTTIP2","HTATSF1","NCAPD2","TMEM109","ICAM1","NUP93","PLA2G15","PIP4K2B","MYCBP2","PGRMC1","AARS","GPC1","ELAC2","PLSCR1","CTSL1","CTSD","ARHGEF2","ILK","NFIL3","ARL4C","CPNE3","C5","SCRN1","MAN2B1","NFKBIA","DCTD","MBNL1","MYCBP","PTPN1","BRP44","ECD","CIRBP","NFKBIE","PRSS23","CCNH","P4HA2","ATP6V0B","CAPN1","STXBP1","ITGB5","SLC11A2","PDIA5","RAP1GAP","NOLC1","CAT","DUSP14","HMGA2","IGFBP3","TRIB1","TP53BP1","FRS2","BECN1","KDELR2","ELAVL1","IFNAR1","MIF","DAG1","IGF2BP2","IGF2R","TIPARP","CRTAP","GMNN","CYTH1","PRCP","SMARCA4","PYGL","RPA2","ERBB3","GTF2E2","ANXA7","TXNRD1","FZD1","CRYZ","GAA","SKIV2L","BLMH","RRP1B","TSPAN3","PIK3R3","KEAP1","TFDP1","SMC3","LBR","PPIE","TERF2IP","BNIP3","BCL2","RBM6","CSK","ALDOC","UBE2L6","SYK","PCBD1","ICMT","EIF4EBP1","GNPDA1","CCND3","NUCB2","RSU1","PTPN6","DUSP4","PTPN12","PCK2","RB1","GFPT1","BLVRA","S100A13","MYBL2","STX4","TMCO1","PARP1","CCDC85B","DDB2","BAMBI","HADH","GLRX","MVP","STMN1","GALE","PTPRF","PGM1","LOXL1","MYO10","LIPA","PHGDH","ST7","IKBKB","PCM1","IER3","FAT1","RNMT","EGFR","NET1","DECR1","CDK6","NPC1","MEST","PAFAH1B3","CALU","LGALS8","LRP10","ATP1B1","OXCT1","SLC25A4","PSMB10","ASCC3","TRAM2","PYCR1","NCOA3","POLD4","FOSL1","PRKACA","LYRM1","VDAC1","SORBS3","SPAG4","E2F2","SLC5A6","RGS2","SCYL3","TBX2","DNAJA3","DCUN1D4","DYRK3","POLG2","TRAPPC3","TCFL5","CRK","RBM34","ITGB1BP1","ACLY","RAD51C","SMC1A","YME1L1","ACAA1","HSPA8","CCNB1","WFS1","UBE3B","NPDC1","ALDH7A1","NFATC3","PCNA","POLR2I","PSMB8","AKAP8L","PLEKHJ1","HAT1","G3BP1","TPD52L2","PIH1D1","PRKCQ","SHB","UTP14A","TSEN2","SUV39H1","LYPLA1","BIRC2","MAP2K5","PUF60","DHRS7","ARID5B","PAK1","CDC42","IGHMBP2","ADO","TCTN1","AKR7A2","PPP2R5E","LAMA3","CCNE2","FEZ2","IKBKAP","SGCB","ENOPH1","CNOT4","SNAP25","JMJD6","SLC35F2","ANO10","STUB1","PGAM1","BAD","PSMD10","RAB11FIP2","FPGS","RNH1","ATG3","NCK1","CFLAR","HEATR1","WDR7","AKAP8","SLC1A4","GRWD1","STAT1","FOXJ3","MTERFD1","CHIC2","USP7","NOSIP","DLD","IDE","CD40","PRPF4","MELK","DAXX","SMAD3","OXA1L","SNX7","CDCA4","TBC1D9B","CDC20","NARFL","DDX42","IKBKE","CCL2","WDTC1","PLSCR3","H2AFV","NUSAP1","FAM69A","SRC","BMP4","XPO7","FAIM","PXMP2","TIMM17B","STXBP2","MNAT1","HPRT1","RRS1","ADAT1","SCAND1","MFSD10","COPS7A","FIS1","NUDT9","CSRP1","METRN","TCTA","TLK2","KIAA1033","DNAJB6","TLR4","HMGCS1","SPRED2","MAP7","CHAC1","GNAS","TEX10","ZNF586","IKZF1","APBB2","RNF167","EPHA3","TXNDC9","VGLL4","CASP10","YTHDF1","LSM5","ZMYM2","CHMP6","CASP7","PIGB","CHEK2","ACD","SUPV3L1","GPATCH8","TGFBR2","NOTCH1","SHC1","ARPP19","RTN2","NPEPL1","SIRT3","UBQLN2","DMTF1","CLPX","TXNL4B","PRR15L","ST6GALNAC2","ADH5","GOLT1B","PPOX","CANT1","HOMER2","CLTB","PHKA1","CYCS","MAP4K4","PAN2","PPIC","EIF5","GNAI1","TM9SF3","CCDC86","SLC25A14","TBXA2R","FBXO11","HERPUD1","RPL39L","BPHL","MAPKAPK3","MBOAT7","PNKP","SLC35A3","LSR","MEF2C","KDM5A","FAM63A","RAB4A","IFRD2","BACE2","LYN","ISOC1","DUSP3","MOK","PPP1R13B","DNAJB2","CERK","LAP3","MAPKAPK5","HDGFRP3","PRKCH","RAB21","PSIP1","CREB1","MBNL2","PACSIN3","MTA1","MACF1","CCNA1","HIST1H2BK","PCCB","STAP2","PMM2","HSD17B11","FBXL12","WDR61","FAS","CENPE","CREG1","PRR7","TMEM110","ZNF589","BAX","CNDP2","TNIP1","P4HTM","REEP5","BZW2","CGRRF1","AMDHD2","PEX11A","GFOD1","PECR","SOCS2","ZDHHC6","ITGAE","TMEM5","ATP5S","NGRN","HOXA5","GRN","NUP85","GTPBP8","PTK2","EPN2","CCDC90A","KIAA0528","MRPS16","RPS5","NOL3","NR1H2","PLS1","DUSP22","RPS6KA1","DCK","TRIM2","SNCA","VPS28","LRRC16A","CHP","NR2F6","EXOSC4","PDLIM1","CRELD2","RRP12","ACAT2","THAP11","CEBPD","MAST2","DHDDS","GADD45B","KIAA0355","DYNLT3","CHMP4A","IPO13","ITFG1","SPP1","HYOU1","FOS","MCOLN1","ID2","KCNK1","AXIN1","RAI14","DNAJC15","HOXA10","CASP2","CTNND1","ZNF131","HOOK2","ERBB2","INTS3","RFNG","MICALL1","KLHL21","TLE1","FZD7","COG2","MRPS2","KCTD5","CNPY3","ADAM10","CD58","KIF5C","HMG20B","PIN1","LAGE3","TNFRSF21","KIF14","DUSP6","CYB561","HTRA1","WASF3","TSPAN6","FBXO21","PPP2R3C","ADRB2","GRB10","MMP1","ZW10","CORO1A","XPNPEP1","MAMLD1","DSG2","SLC27A3","CD97","IL13RA1","AGL","CDC25B","GATA3","RPA3","TES","SPR","RELB","EPHB2","RPIA","GPR56","NVL","CHEK1","ME2","PDGFA","WDR67","RFC2","TIMM9","ORC1","PARP2","FASTKD5","PTPLAD1","MSRA","SYNE2","UBE3C","CCDC92","CXCL2","TIMM22","ATF5","NSDHL","ADI1","ADCK3","GDPD5","TARBP1","RBKS","KDM3A","BID","MTF2","HLA.DRA","PIK3C2B","SLC25A46","CDK19","KIAA0753","KAT6B","CHN1","MAPK13","UFM1","GNA15","IARS2","GATA2","RALGDS","NRIP1","CCNB2","RNPS1","SATB1","ARID4B","GSTZ1","SESN1","SPEN","PFKL","PDHX","DENND2D","CTTN","UBR7","GRB7","CD44","VAV3","ABHD6","MAPKAPK2","CAB39","TIAM1","DNM1L","DERA","PTPRK","HERC6","MKNK1","ACOT9","ST3GAL5","CTNNAL1","ABHD4","INPP4B","ZMIZ1","PPARG","RPP38","CAST","BAG3","GNA11","TOR1A","SLC25A13","TSPAN4","NR3C1","TRIB3","PHF15","CXCR4","FKBP14","CIAPIN1","COG7","TUBB6","ABL1","CCNF","HSPA1A","FAM57A","EVL","GPER","EAPP","EXT1","POLE2","PLCB3","C2CD2","ANKRD10","DDX10","CEP57","RAB31","ABCC5","RFC5","HES1","KLHL9","UBE2J1","SLC37A4","PLK1","NPRL2","PWP1","PLEKHM1","VAT1","KIF20A","CDH3","SSBP2","SNX11","SFN","RFX5","PKIG","FSD1","ATP6V1D","CDC45","EDEM1","MYLK","USP6NL","NT5DC2","CCP110","STK10","UGDH","SQRDL","HEBP1","FGFR4","CDKN2A","ATP11B","CD320","CDKN1B","MLLT11","CEBPZ","GAPDH","CBR3","Output1","Output2","Output3","Output4","Output5"
12.19020767,9.591062536,9.064374987,9.159607951,8.036214589,9.150107721,7.810387076,5.981599762,12.14498604,9.055984767,9.620289155,10.17704044,9.42226141,10.16352999,8.307161996,12.12885456,7.040674961,10.12223286,8.795996769,11.07161921,7.935015994,8.680369486,10.26988768,11.25459981,7.863127056,6.061989048,10.73342501,7.455894234,9.222176998,9.74115466,10.04340875,5.343429695,9.931426684,10.06723411,9.747931825,8.685217483,11.77575005,7.818476284,9.919854953,10.97619793,9.329635747,6.795492538,11.14627974,8.991805576,9.425463951,13.0237902,8.219204015,9.657560231,8.439745194,7.681012997,9.424729901,8.948667456,9.264527082,8.868551056,9.604401614,10.72848116,7.384469408,7.731770207,11.34681139,10.91902678,9.089890072,6.887886331,12.2115961,9.61931871,10.3096748,9.10417059,9.696794782,10.10208182,9.48733264,11.38259033,7.247473535,10.85891322,9.18203419,10.78208817,11.29615236,9.08040564,10.24583896,9.703736927,11.51777076,9.740605603,7.884224924,8.616563245,9.513494625,10.32298104,8.01318066,12.1871868,9.932352009,7.924919003,10.16917812,10.86559248,7.033595739,8.012707599,10.17255335,7.588200944,11.45339151,9.664621342,9.8519966,10.75968363,8.974320658,7.610828217,11.00574632,10.89326671,10.70297702,8.809616193,9.26568778,8.888061957,13.17876645,10.3140098,8.904851192,11.01915323,7.502568856,9.269381211,9.034217865,8.041803777,9.742828632,11.28533904,6.90951493,9.016477653,10.73058014,9.621622982,10.61418994,9.830298847,8.62334005,9.298479932,10.11426547,8.943898621,9.713248002,10.53527292,7.662249128,9.009897222,11.88539577,10.03142951,9.932320957,9.07087834,9.425118274,8.186365754,10.65546602,11.94368518,7.975082975,8.241744843,9.20343371,9.045703532,9.984221549,10.36675002,9.312421249,10.77201175,9.382338152,10.19022786,11.130112,10.45000935,7.994942249,9.479553331,10.74143082,9.426764982,9.733030879,9.795578642,9.427764231,11.40317641,8.777096507,8.960114089,10.95637993,10.64169887,8.59715359,10.10269426,8.828293509,8.460818451,12.97074869,10.362112,8.778911539,12.05683319,9.750765323,9.455991628,9.796954072,9.2634309,10.70933749,10.29583644,8.67927574,10.8909427,8.751541114,9.627422999,7.876707838,8.782176498,10.53715514,6.144231232,10.26164751,10.18531823,11.09555883,9.205409157,11.31619284,10.62729321,8.183739014,10.91022189,8.931114448,9.986363957,9.599179434,9.981297784,9.645158182,9.297480038,8.716551158,9.105110368,10.17020435,8.254642018,13.52247787,10.18416547,11.07994407,10.82895424,8.351777911,8.764448631,9.755723927,8.993468812,10.67227149,11.17123163,9.582247963,9.506872083,8.77573381,9.663842444,8.080954157,8.474555549,9.665079763,9.989341147,8.952076456,7.379253584,9.730436251,8.660796107,8.80362042,8.998441491,11.37049139,8.479298009,11.38514401,12.16558614,11.60462413,9.576875774,10.07340536,10.24254995,8.298217627,10.37527552,10.33576013,8.563759139,9.838185105,8.217080259,10.31156056,9.909243131,11.20769632,9.639015595,10.75201069,9.744570222,10.97564794,11.37640934,7.921087037,9.914601724,9.877259452,11.79972621,11.43930045,8.623252207,10.19715291,10.5288203,9.226809991,10.27652232,9.311121858,9.332889156,5.562668962,10.77623091,7.977402913,10.83625658,6.344008571,8.316443585,10.28278768,8.998725316,8.892215792,10.99012838,8.015608748,8.100118568,7.637801715,7.043820813,13.12333566,10.42565807,10.29486049,11.26693286,8.461256304,12.2464653,7.454534351,7.703089125,11.70112018,10.21236851,8.352533554,13.05862682,3.943518057,6.863370323,10.4901611,8.206749174,11.30739105,8.191629314,10.50356417,6.779558638,11.22261322,7.289943409,11.15074689,10.76841501,10.08182466,8.667673796,9.809013514,8.712366547,11.72352364,9.262832059,7.052962736,8.013097601,10.82668667,8.668949395,8.347855189,10.01797412,10.52575469,8.838890311,12.73142677,8.986878031,5.665096752,10.53387138,8.69829423,8.368787071,8.176045345,9.214923292,9.779776746,10.54066706,9.257873314,8.386317247,11.29380343,10.79456336,8.240256084,10.63916115,9.730798051,9.922208037,7.890709843,9.09308604,12.38140055,10.77036904,8.617049539,8.691750338,9.567025391,9.800445977,9.636783875,10.58236168,7.487192514,8.388044922,10.46173438,8.767599964,10.65188934,10.86074503,9.45306642,8.727385209,10.16512934,8.507450254,8.328244008,10.55617446,7.99372433,11.75505487,9.000950152,8.073183409,9.952607488,7.941537044,9.994815367,8.484185023,10.53742047,9.835109943,8.813463682,8.096930102,10.50342504,7.800810415,10.72765667,9.107678459,10.56988233,10.59660653,8.813917147,11.74760971,7.181077332,11.26737401,5.977055809,10.91280288,10.59714511,9.919224493,8.950115832,8.117746076,10.18502745,8.892076918,9.883610873,9.725934252,11.31205828,9.339699371,12.34122324,10.72830332,7.51057858,10.58450577,12.17530463,11.12690639,6.396708183,10.32477979,9.872630102,8.940785656,9.991390753,9.772833933,9.3616457,8.510493055,9.714803598,11.20162105,9.363376498,8.249811473,9.98968066,10.69592897,10.43081563,10.51120878,9.547928021,9.315301059,8.407672621,8.784274764,9.490685432,9.205356115,9.850277343,9.398894829,9.319169884,8.156306888,10.96887051,9.718520584,8.590410974,9.328591839,8.302847918,10.13572939,7.021795219,9.314814118,9.510383706,8.882428951,10.79682736,9.756761014,8.774413889,9.830211874,9.510130858,8.465189227,11.19688674,9.483504404,10.30650713,11.29903024,9.312539758,10.83924579,9.724680251,7.667858342,12.53231705,11.00219088,10.97931004,9.589482876,11.10784816,8.683222261,8.952327998,10.57376138,10.34146767,9.592525965,5.854889883,8.560219937,9.190869509,8.108384677,10.17289682,8.196148936,11.35718416,10.38694521,8.683663844,7.792881062,10.75788666,10.79455743,8.250470424,11.83470454,8.142461596,7.674472265,11.62546053,11.34087558,9.13811816,10.51592745,10.55500928,10.74176759,10.08868478,10.19210891,7.983849775,11.48602381,10.94325318,8.290404193,10.28998899,7.652349832,10.98619297,7.29532485,10.13658288,9.443500218,9.877693004,7.445526628,10.18838449,9.883974341,7.738550159,10.3399836,9.677711677,9.530361408,6.804819947,9.441101316,10.29007143,9.766854533,8.134582061,9.279503805,11.30924813,5.830070006,9.665275979,11.89320574,10.83090382,9.861467523,7.782388288,5.8157714,10.43395854,9.382325856,10.9250268,11.26170866,9.467725276,10.82078108,9.221734666,9.966105237,9.331105476,6.68798058,10.48791823,6.652084241,13.28151269,8.240256084,10.74100925,9.724950481,10.08881408,10.38152786,10.01561957,9.838969051,9.327467087,9.311235044,11.47548122,8.728726277,10.44299126,10.30426378,7.744307859,9.449951615,11.12955328,7.815150232,10.87058767,8.984854498,9.74236805,6.161396569,10.03689252,7.03920624,11.36340925,12.40833281,9.949239063,8.477388154,12.06927704,9.946407766,10.44026406,11.58195638,8.683177888,8.984183433,9.416912682,12.38063563,9.40911705,8.144397086,12.13641955,10.14271942,9.270195205,9.412086075,9.530012341,9.072955217,10.50942708,9.064333707,9.808199602,9.540425423,10.09990006,6.38685933,10.55761693,9.421281585,11.00898698,10.60564263,9.128317673,9.915390375,10.64149331,11.88100343,11.16961602,11.84229356,9.45400823,9.353581033,10.83508876,9.764473271,10.68596633,9.804521014,9.52430411,9.464073672,10.87500224,9.76089777,9.484975733,10.51336273,9.44136124,5.764100822,9.053029773,6.694693887,9.751167899,9.851684013,9.823053125,9.734477363,7.127260486,9.987530293,10.29716135,11.28089834,10.31433324,9.705250223,10.32355465,10.10434142,9.391997527,9.337533417,9.327718023,9.367133495,11.01299558,10.14660474,11.05697537,8.327593413,8.919063091,9.174684027,9.166801112,10.62702496,10.05709446,9.701163617,9.785689761,9.258634063,11.44781982,8.377236414,11.01321984,8.401224534,9.588182114,9.366493245,10.59583927,9.944280614,9.870666538,8.825755208,11.92273428,10.26504715,9.977056408,6.535903426,11.02948362,8.886319545,8.421978529,10.85367349,10.67206305,9.564807717,9.525372826,9.485587012,11.3546466,11.01244284,8.302112167,10.10943623,10.0364923,11.39461336,7.476745641,11.62693682,8.696049336,6.156381609,9.094199661,9.685281379,9.1915683,4.993462785,10.38049892,9.152543951,8.920561467,9.42158925,10.76077165,8.413560139,10.559821,7.826174175,11.85732335,11.35790631,9.882195295,10.62698672,10.49187323,8.509957881,9.858167678,10.8474252,8.564556442,10.13027349,9.696387886,10.23614645,11.13887508,4.767263373,10.39977521,8.808309105,10.8550779,9.722516158,11.69511625,9.692757644,10.24213696,11.653351,8.61195884,10.53958686,8.944150208,10.18082427,10.63389492,9.2090781,11.533729,8.473716261,12.2653897,6.365686745,10.70007675,10.14705072,9.227072357,11.3426113,8.966236479,10.79142821,7.274119585,9.625782995,9.041370943,9.78526902,9.228065755,10.95078832,6.405155856,6.69327428,9.07085292,9.563446269,11.05798582,10.38611884,8.487707881,8.607046462,12.21398501,11.28809595,9.846997896,10.81426445,11.03820909,9.733454469,9.309822516,8.828440266,8.387604078,10.50189793,8.905112375,7.145692004,8.638160527,10.9053808,8.58269288,10.76625366,8.812516236,10.24566056,9.758435717,9.004266834,8.742993768,9.86131984,10.05247962,11.39902976,8.01343463,9.732070363,10.75716762,9.377984607,9.444338324,12.00439118,9.138981757,11.26960708,8.493187183,10.42520756,9.564235538,10.54959932,9.062664648,10.17569267,8.437428532,10.35109039,8.812516236,9.278775286,11.08669626,9.16311187,10.46354678,9.787720564,9.131177756,11.299959,9.168891369,7.151050543,9.364934079,6.840258874,10.92827108,9.037019448,6.666496259,10.66529341,10.34548634,8.521872518,10.07076178,10.5643279,8.460857981,12.757093,11.52408603,11.24399348,8.271426361,10.84737997,10.8410899,8.448560307,10.41392207,8.913497246,9.586543266,8.541543932,10.88448065,10.03819608,10.24732285,8.567681655,10.35065772,10.28072712,10.18851745,8.389128355,11.01845133,10.04571731,9.02218261,9.372378046,11.19215348,8.838501407,10.39824866,9.231176407,6.567112471,7.226790558,11.12059311,10.18504543,10.03999352,10.02526097,8.531452604,9.592182558,11.23898747,9.238266337,10.73742082,10.11592138,9.245344735,8.415657325,10.81386803,10.52732236,11.30499454,9.934543415,11.87732364,9.938262288,9.21915112,10.49316353,8.647553061,9.774819688,9.844159075,9.823551686,7.768955256,6.929549801,10.46951135,9.334535183,11.70560604,5.946708653,10.2104196,10.76318852,10.21341007,8.317261707,9.543800715,9.952110753,9.241125775,10.39196945,8.704986816,8.273096649,9.692857406,10.04084769,11.98892069,9.647838386,9.474212773,9.909323361,10.56846366,8.421787848,7.408942016,9.29584592,9.865346775,9.3254172,10.82402786,10.50855958,6.38685933,8.735147578,9.394441599,8.369838536,9.254955494,9.778721081,10.64147678,10.12506581,4.988269137,8.869193814,9.85621131,12.45171814,9.427805454,9.385056012,9.821635377,9.144359098,10.29378917,10.40318634,7.218270779,10.33308138,12.42885058,10.09111932,9.399548671,7.90507938,9.988644855,8.487060054,10.7401643,10.10155731,11.2320719,8.541192514,9.935905183,8.708779449,9.871874164,7.697139473,9.545839111,10.49275952,9.380865754,9.896019849,9.000505605,10.64941587,8.156334081,8.307406039,10.3964158,9.727502094,11.22911042,11.96148175,8.928662511,11.46410138,9.193291434,9.688996906,8.036533378,9.672771637,9.463731666,10.5261483,9.6384509,9.448415874,9.149977631,9.335570927,11.67475075,9.954855481,9.193002887,11.25846489,9.658408882,9.745688022,8.737761285,9.815301155,9.140416419,9.243295768,9.280843496,8.343572949,9.919256378,10.70121344,10.08047032,10.43167062,8.117584697,10.86007557,6.478287657,8.13303208,8.961192889,9.09675648,12.57339967,10.10613679,9.854789133,11.31165712,8.531259419,8.762397022,9.448133184,8.674571251,11.49265349,10.97734493,7.9646569,7.71381213,9.235336094,9.655918826,9.468167634,10.12639275,10.34379692,9.830702458,7.530659001,11.50413229,7.915819147,8.890946694,8.540983285,9.244000366,9.109853889,10.62238845,9.182553841,7.026318258,8.177478393,9.602161512,9.762381321,13.65323745,8.094110765,10.12909252,"adjuwant chemotherapy: platinum/cyclophosphamide","tumor grade (g1 - well differentiated; g2 - moderately differentiated; g3 - poorly differentiated; g4 - undifferentiated): G4","clinical status post 1st line chemotherapy (cr - complete response; pr - partial response; sd - stable disease; p - progression): P","platinium sensitivity (resistant: DFS<180 days; moderately sensitive: 180>DFS>732; highly sensitive: DFS>732 days): resistant","R2"
