"PSME1","CISD1","SPDEF","ATF1","RHEB","IGF1R","FOXO3","GSTM2","RHOA","IL1B","ASAH1","RALA","ARHGEF12","SOX2","SERPINE1","HLA.DMA","EGF","SPTLC2","APP","TSKU","TMEM2","NOS3","CSNK1A1","NFATC4","TBP","SLC2A6","EZH2","ICAM3","BRCA1","PSMD4","PHKG2","ETV1","KDM5B","COG4","MCM3","TERT","SNX13","PAK4","DPH2","SNX6","EED","WIPF2","NENF","RPN1","C2CD2L","GABPB1","POLR2K","PTK2B","PAF1","POLR1C","RUVBL1","AKT1","SENP6","HSPB1","EBP","CASK","RRP8","PIK3C3","BHLHE40","BDH1","SH3BP5","PPP2R5A","EML3","BIRC5","EPRS","PAX8","CBLB","PDS5A","DFFB","TGFB3","XBP1","NMT1","ARFIP2","STAMBP","PRKX","FAH","PLP2","SOX4","TESK1","HN1L","RRAGA","ELOVL6","ACBD3","PMAIP1","TWF2","HDAC6","CCND1","PXN","PHKB","NFKBIB","CASC3","MLEC","GLI2","USP22","TMED10","CHERP","PIK3CA","TRAPPC6A","ATP2C1","USP14","APPBP2","RPS6","ECH1","HDAC2","DFFA","MRPL19","SUZ12","CSNK2A2","TICAM1","KIAA0100","PAICS","CDK2","EDN1","KIAA0494","SQSTM1","HIF1A","WRB","ETFB","CAMSAP2","ARNT2","SPAG7","MAPK1IP1L","MSH6","UBE2C","HS2ST1","TXLNA","DNAJB1","TOPBP1","ABCF1","LGMN","PTGS2","PLA2G4A","MAT2A","MBTPS1","ZNF274","CLIC4","EIF4G1","BTK","MYL9","PSMD2","CLTC","HSD17B10","STX1A","ALDOA","STAT5B","CCNA2","SDHB","ETS1","FOXO4","TOMM34","KIAA0907","HK1","PAPD7","PLOD3","TRAK2","VAPB","HSPD1","BUB1B","MRPL12","PNP","CEBPA","PSMF1","USP1","RPA1","KLHDC2","SCARB1","TPM1","TM9SF2","ATF6","NUP88","FUT1","PRUNE","SYPL1","ZNF451","RALB","TRIM13","FBXO7","PPARD","ENOSF1","STAT3","LIG1","GNB5","INSIG1","DNMT3A","HIST2H2BE","S100A4","KTN1","ARHGAP1","LPAR2","COASY","RASA1","ATMIN","CASP3","PSME2","NISCH","CPSF4","COPB2","GADD45A","SMNDC1","NUDCD3","FGFR2","HMGCR","SLC35B1","TIMP2","LSM6","CALM3","SACM1L","TCERG1","KIAA0196","DNM1","DDIT4","ALAS1","PAFAH1B1","PSRC1","ERO1L","APOE","RBM15B","TOMM70A","CBR1","PRKCD","PIK3R4","CSNK1E","JUN","TMEM50A","SCCPDH","TSC22D3","TFAP2A","ZNF395","VPS72","CLSTN1","MAPK9","SKP1","POP4","NFE2L2","BLCAP","FAM20B","PROS1","CRKL","ZNF318","FDFT1","TRAP1","GTF2A2","PSMD9","MTFR1","UBE2A","NIT1","SYNGR3","NFKB2","STK25","ABCF3","FCHO1","OXSR1","SMARCC1","PAK6","GHR","GLOD4","CDK4","IL4R","PRKAG2","KIT","PTPRC","PSMG1","TMEM97","LRRC41","KIAA1279","TCEAL4","NUP133","NUP62","SPTAN1","MALT1","YKT6","KIF2C","NNT","COL1A1","CDC25A","TP53","IQGAP1","EGR1","MUC1","AURKB","HSPA4","TOP2A","NCK2","AURKA","B3GNT1","CDK5R1","SCP2","RAD9A","DRAP1","PCMT1","FYN","MYC","POLB","CETN3","SMC4","SMARCD2","MPZL1","NRAS","EBNA1BP2","TATDN2","LRPAP1","BNIP3L","TBPL1","RAE1","CDK1","SLC35A1","NIPSNAP1","BCL7B","TIMELESS","DHX29","MMP2","TCEA2","FHL2","FKBP4","KAT6A","CDK7","MAP3K4","ZFP36","INPP1","RAC2","HMOX1","COL4A1","EPB41L2","GNAI2","TSTA3","DNMT1","RAB27A","DDR1","LPGAT1","DUSP11","TP53BP2","CDKN1A","TJP1","ABCB6","MTHFD2","PRAF2","DNTTIP2","HTATSF1","NCAPD2","TMEM109","ICAM1","NUP93","PLA2G15","PIP4K2B","MYCBP2","PGRMC1","AARS","GPC1","ELAC2","PLSCR1","CTSL1","CTSD","ARHGEF2","ILK","NFIL3","ARL4C","CPNE3","C5","SCRN1","MAN2B1","NFKBIA","DCTD","MBNL1","MYCBP","PTPN1","BRP44","ECD","CIRBP","NFKBIE","PRSS23","CCNH","P4HA2","ATP6V0B","CAPN1","STXBP1","ITGB5","SLC11A2","PDIA5","RAP1GAP","NOLC1","CAT","DUSP14","HMGA2","IGFBP3","TRIB1","TP53BP1","FRS2","BECN1","KDELR2","ELAVL1","IFNAR1","MIF","DAG1","IGF2BP2","IGF2R","TIPARP","CRTAP","GMNN","CYTH1","PRCP","SMARCA4","PYGL","RPA2","ERBB3","GTF2E2","ANXA7","TXNRD1","FZD1","CRYZ","GAA","SKIV2L","BLMH","RRP1B","TSPAN3","PIK3R3","KEAP1","TFDP1","SMC3","LBR","PPIE","TERF2IP","BNIP3","BCL2","RBM6","CSK","ALDOC","UBE2L6","SYK","PCBD1","ICMT","EIF4EBP1","GNPDA1","CCND3","NUCB2","RSU1","PTPN6","DUSP4","PTPN12","PCK2","RB1","GFPT1","BLVRA","S100A13","MYBL2","STX4","TMCO1","PARP1","CCDC85B","DDB2","BAMBI","HADH","GLRX","MVP","STMN1","GALE","PTPRF","PGM1","LOXL1","MYO10","LIPA","PHGDH","ST7","IKBKB","PCM1","IER3","FAT1","RNMT","EGFR","NET1","DECR1","CDK6","NPC1","MEST","PAFAH1B3","CALU","LGALS8","LRP10","ATP1B1","OXCT1","SLC25A4","PSMB10","ASCC3","TRAM2","PYCR1","NCOA3","POLD4","FOSL1","PRKACA","LYRM1","VDAC1","SORBS3","SPAG4","E2F2","SLC5A6","RGS2","SCYL3","TBX2","DNAJA3","DCUN1D4","DYRK3","POLG2","TRAPPC3","TCFL5","CRK","RBM34","ITGB1BP1","ACLY","RAD51C","SMC1A","YME1L1","ACAA1","HSPA8","CCNB1","WFS1","UBE3B","NPDC1","ALDH7A1","NFATC3","PCNA","POLR2I","PSMB8","AKAP8L","PLEKHJ1","HAT1","G3BP1","TPD52L2","PIH1D1","PRKCQ","SHB","UTP14A","TSEN2","SUV39H1","LYPLA1","BIRC2","MAP2K5","PUF60","DHRS7","ARID5B","PAK1","CDC42","IGHMBP2","ADO","TCTN1","AKR7A2","PPP2R5E","LAMA3","CCNE2","FEZ2","IKBKAP","SGCB","ENOPH1","CNOT4","SNAP25","JMJD6","SLC35F2","ANO10","STUB1","PGAM1","BAD","PSMD10","RAB11FIP2","FPGS","RNH1","ATG3","NCK1","CFLAR","HEATR1","WDR7","AKAP8","SLC1A4","GRWD1","STAT1","FOXJ3","MTERFD1","CHIC2","USP7","NOSIP","DLD","IDE","CD40","PRPF4","MELK","DAXX","SMAD3","OXA1L","SNX7","CDCA4","TBC1D9B","CDC20","NARFL","DDX42","IKBKE","CCL2","WDTC1","PLSCR3","H2AFV","NUSAP1","FAM69A","SRC","BMP4","XPO7","FAIM","PXMP2","TIMM17B","STXBP2","MNAT1","HPRT1","RRS1","ADAT1","SCAND1","MFSD10","COPS7A","FIS1","NUDT9","CSRP1","METRN","TCTA","TLK2","KIAA1033","DNAJB6","TLR4","HMGCS1","SPRED2","MAP7","CHAC1","GNAS","TEX10","ZNF586","IKZF1","APBB2","RNF167","EPHA3","TXNDC9","VGLL4","CASP10","YTHDF1","LSM5","ZMYM2","CHMP6","CASP7","PIGB","CHEK2","ACD","SUPV3L1","GPATCH8","TGFBR2","NOTCH1","SHC1","ARPP19","RTN2","NPEPL1","SIRT3","UBQLN2","DMTF1","CLPX","TXNL4B","PRR15L","ST6GALNAC2","ADH5","GOLT1B","PPOX","CANT1","HOMER2","CLTB","PHKA1","CYCS","MAP4K4","PAN2","PPIC","EIF5","GNAI1","TM9SF3","CCDC86","SLC25A14","TBXA2R","FBXO11","HERPUD1","RPL39L","BPHL","MAPKAPK3","MBOAT7","PNKP","SLC35A3","LSR","MEF2C","KDM5A","FAM63A","RAB4A","IFRD2","BACE2","LYN","ISOC1","DUSP3","MOK","PPP1R13B","DNAJB2","CERK","LAP3","MAPKAPK5","HDGFRP3","PRKCH","RAB21","PSIP1","CREB1","MBNL2","PACSIN3","MTA1","MACF1","CCNA1","HIST1H2BK","PCCB","STAP2","PMM2","HSD17B11","FBXL12","WDR61","FAS","CENPE","CREG1","PRR7","TMEM110","ZNF589","BAX","CNDP2","TNIP1","P4HTM","REEP5","BZW2","CGRRF1","AMDHD2","PEX11A","GFOD1","PECR","SOCS2","ZDHHC6","ITGAE","TMEM5","ATP5S","NGRN","HOXA5","GRN","NUP85","GTPBP8","PTK2","EPN2","CCDC90A","KIAA0528","MRPS16","RPS5","NOL3","NR1H2","PLS1","DUSP22","RPS6KA1","DCK","TRIM2","SNCA","VPS28","LRRC16A","CHP","NR2F6","EXOSC4","PDLIM1","CRELD2","RRP12","ACAT2","THAP11","CEBPD","MAST2","DHDDS","GADD45B","KIAA0355","DYNLT3","CHMP4A","IPO13","ITFG1","SPP1","HYOU1","FOS","MCOLN1","ID2","KCNK1","AXIN1","RAI14","DNAJC15","HOXA10","CASP2","CTNND1","ZNF131","HOOK2","ERBB2","INTS3","RFNG","MICALL1","KLHL21","TLE1","FZD7","COG2","MRPS2","KCTD5","CNPY3","ADAM10","CD58","KIF5C","HMG20B","PIN1","LAGE3","TNFRSF21","KIF14","DUSP6","CYB561","HTRA1","WASF3","TSPAN6","FBXO21","PPP2R3C","ADRB2","GRB10","MMP1","ZW10","CORO1A","XPNPEP1","MAMLD1","DSG2","SLC27A3","CD97","IL13RA1","AGL","CDC25B","GATA3","RPA3","TES","SPR","RELB","EPHB2","RPIA","GPR56","NVL","CHEK1","ME2","PDGFA","WDR67","RFC2","TIMM9","ORC1","PARP2","FASTKD5","PTPLAD1","MSRA","SYNE2","UBE3C","CCDC92","CXCL2","TIMM22","ATF5","NSDHL","ADI1","ADCK3","GDPD5","TARBP1","RBKS","KDM3A","BID","MTF2","HLA.DRA","PIK3C2B","SLC25A46","CDK19","KIAA0753","KAT6B","CHN1","MAPK13","UFM1","GNA15","IARS2","GATA2","RALGDS","NRIP1","CCNB2","RNPS1","SATB1","ARID4B","GSTZ1","SESN1","SPEN","PFKL","PDHX","DENND2D","CTTN","UBR7","GRB7","CD44","VAV3","ABHD6","MAPKAPK2","CAB39","TIAM1","DNM1L","DERA","PTPRK","HERC6","MKNK1","ACOT9","ST3GAL5","CTNNAL1","ABHD4","INPP4B","ZMIZ1","PPARG","RPP38","CAST","BAG3","GNA11","TOR1A","SLC25A13","TSPAN4","NR3C1","TRIB3","PHF15","CXCR4","FKBP14","CIAPIN1","COG7","TUBB6","ABL1","CCNF","HSPA1A","FAM57A","EVL","GPER","EAPP","EXT1","POLE2","PLCB3","C2CD2","ANKRD10","DDX10","CEP57","RAB31","ABCC5","RFC5","HES1","KLHL9","UBE2J1","SLC37A4","PLK1","NPRL2","PWP1","PLEKHM1","VAT1","KIF20A","CDH3","SSBP2","SNX11","SFN","RFX5","PKIG","FSD1","ATP6V1D","CDC45","EDEM1","MYLK","USP6NL","NT5DC2","CCP110","STK10","UGDH","SQRDL","HEBP1","FGFR4","CDKN2A","ATP11B","CD320","CDKN1B","MLLT11","CEBPZ","GAPDH","CBR3","Output1","Output2","Output3","Output4"
11.76944915,9.866279887,10.01397348,8.81138436,8.036518459,9.493653884,7.98431099,6.917304138,11.56179303,7.5486901,9.663915042,9.548788152,8.77993654,8.861758223,7.981679515,12.4792592,6.595425887,10.63716895,8.468434071,11.27536464,7.562961397,7.891636298,10.37795092,11.11119431,7.654107559,6.635583469,9.414175101,8.835483919,8.900398947,9.943392045,11.31469053,4.955550719,9.064030837,9.506755465,9.108741119,8.83374346,10.7085666,7.768291472,9.371717556,10.88342765,9.357795055,6.714534491,10.44554064,9.865726865,9.465869701,12.51006898,7.375134201,10.05435648,8.346481158,7.521094129,8.293401206,8.768717634,8.400151358,9.608174093,8.588897016,8.993011851,8.229250793,7.897480329,11.26238136,11.45861924,8.931034559,7.539060551,10.03093277,8.586595001,11.81841627,7.591332331,8.669178297,9.9139522,9.323137002,10.14961494,7.378426577,10.22199463,9.062082988,10.30450791,10.62552992,9.104661406,9.66817367,7.83946153,9.753219296,9.634006537,8.676351607,9.549002629,9.263651522,9.010650529,8.529677789,10.60008587,7.745479877,8.071058411,10.33094357,10.56343422,7.928185201,7.6813587,10.23647147,8.136028019,10.82112362,10.1833177,8.057756624,11.00086788,9.183208727,7.59067777,9.407969622,9.752862484,9.807993648,7.265543222,9.195522392,8.055045472,11.1264184,9.086269449,8.381557114,9.110824113,9.138440548,9.818578885,8.315218658,8.263811472,8.562011542,11.04661109,8.431501872,9.178047519,10.49428076,9.002016806,9.23918997,9.718230034,8.526914118,8.347905839,10.36641699,9.613962383,8.312065575,10.04799504,7.328041172,8.977406313,9.907033937,8.825002309,9.632468806,9.27133865,9.178179466,6.645567353,9.906990443,11.49168609,7.682960677,8.257246633,11.06400993,7.598838425,9.752492179,9.825383055,7.468691933,8.928033925,9.143476112,7.354859435,10.36030353,10.98568278,6.64480295,9.130548254,10.29661852,10.32168218,9.888131942,9.764219436,7.987209466,11.23096302,7.909510431,8.598451698,10.63352345,8.721908454,9.268116815,9.773355948,8.452907844,8.448520436,12.27551157,9.928753787,7.988425052,8.598948333,9.038176146,7.74078692,8.961129781,9.075507971,11.01264419,9.752357374,8.763040756,11.08655104,8.573251497,9.486572047,8.237888932,7.581238146,11.68298049,5.456028584,9.593761046,10.16395347,10.28401857,9.550748975,10.78471651,10.24954512,7.750988138,10.34244647,7.743208952,10.20935624,8.811786761,9.201246337,9.293013861,8.946061831,9.4726565,8.058542246,9.872366043,8.643367588,13.43062864,9.680350916,10.10735015,10.32874503,8.081597807,9.396599209,8.672380172,9.117028094,9.252675704,10.19049779,9.762665238,8.109256286,9.927544727,10.15264447,7.773240743,8.975157913,9.334029311,9.705422232,9.74369453,9.062317074,9.428392812,8.633501129,8.852707554,8.157780743,11.18957642,9.411886632,10.89994006,11.46547224,8.87433054,9.179333414,8.250343845,9.491070113,7.524727652,8.107542527,10.84597441,6.194651104,10.71241191,9.283639322,9.588602899,9.160848381,9.946452357,8.801001801,9.738534133,9.149143361,11.06305539,10.07386633,7.377790117,8.956742611,8.804707127,10.34815824,10.15889974,7.100664247,9.776433025,10.68436484,9.088574576,10.61750068,8.377467062,9.783502616,5.573724157,9.455191149,5.722747084,10.74428862,7.101327615,9.559386778,9.4212693,9.233866885,9.24500667,10.45296449,9.229522545,7.864140784,9.058423673,6.906340917,13.01241403,9.145838553,9.00959,10.15419108,8.310616766,12.29951607,7.747634183,6.480607296,10.96616655,10.32361128,7.386444701,12.39069774,6.08780906,6.410209724,10.82041347,8.740085663,9.422940832,7.47675245,9.387606545,7.473156504,10.98812818,6.578037306,11.21679241,10.11290404,10.18046196,8.021453861,10.01914178,9.632409824,10.5307845,9.060870304,7.908492976,7.879038271,10.24996017,8.432863238,9.417518711,8.30286951,10.39243979,8.789726803,13.07128136,9.309062547,7.690957221,9.407398125,8.707189401,9.253191611,9.262190305,9.053613607,10.56343422,10.18037823,7.860425493,9.124872395,11.00143964,10.18171923,7.944870276,10.61503067,9.534536755,8.845924723,8.138623072,8.539359116,12.31442734,11.59833547,7.722990488,9.919179536,10.4837102,10.37426437,7.177983146,10.63295514,6.610491444,9.082042243,10.14749541,8.168094588,11.3277144,10.6255891,9.160388417,6.66542815,10.17303822,8.69580296,8.430583263,10.4993624,7.717370907,13.13236546,9.49471502,8.196855129,8.270485631,7.841488187,10.58476068,8.590795823,10.47327715,10.05115271,7.343392794,6.755750693,10.87169957,7.095574007,11.25390535,10.0171295,8.348828924,10.07198578,8.249342508,11.82655104,7.346539384,10.8351929,5.722868033,11.52010845,8.285704145,9.525464475,6.565719397,8.036269257,10.37769983,9.283355383,9.619535009,8.711426249,10.06754765,8.67083312,12.01160282,9.488951755,10.66604853,9.419937541,10.65095362,10.75470895,7.462810811,9.495391204,9.123925074,9.26536744,9.798542573,9.983195735,8.580172695,7.530129454,9.531197368,9.350402237,9.529962214,8.955560846,9.866555028,10.2361818,8.433906648,9.484770831,9.466635199,9.598860529,7.995393668,7.818802783,9.89383275,8.65018413,10.02531067,8.910163648,9.92994206,7.444994976,11.14089876,10.19485035,9.187144712,9.533560568,7.631265815,9.850688383,7.341429904,8.078472127,9.902707636,8.456749319,9.007228464,9.935247448,9.195352101,9.66097457,9.277071107,6.56104893,10.69574894,8.385061336,8.426275667,9.980408464,9.03367223,5.60681086,9.398484033,8.922475686,10.82651029,10.23567566,9.171721252,8.678499674,9.832264643,9.928094535,8.765369197,10.69324271,10.7463259,9.102374595,7.078183923,8.810596933,8.373645485,8.132200442,10.52073442,7.924025013,10.14460989,10.77652997,8.92506071,7.176206546,9.918699231,9.96100536,7.755979192,10.81488957,7.966669084,8.553318562,11.03861511,10.73534055,8.178904207,9.342746462,9.961972029,9.141911604,8.998112775,10.34756429,9.150594651,11.98322243,10.79624293,7.63014867,9.98559955,7.271903956,10.26418965,7.188980846,9.577500404,8.611917036,10.35476488,7.357061029,10.46792697,10.02316705,7.613299631,6.279847774,9.786043997,10.29967976,7.870122365,8.254074211,9.696869567,8.033799407,8.918166071,7.943184352,10.39381988,10.64953666,9.878041965,10.2573909,10.94755329,8.847424039,6.823324694,5.719523595,9.366510008,9.699266705,10.26910262,10.98579623,7.380631317,9.451699413,9.402589708,10.19601917,8.125924774,8.315294538,8.925964803,8.770653965,12.93726676,7.666279339,9.849740873,8.356746848,10.20475627,8.777003824,11.81402566,9.074964518,8.490073044,9.174275158,9.647879082,8.501375328,8.950307468,9.480372337,10.11422035,6.85609737,9.98381642,7.509065649,10.14284921,8.354621338,9.672679892,7.280988288,9.913348948,7.580113749,10.02538136,12.44876026,9.830869556,8.677480439,12.15432138,10.37947127,7.841480348,11.03386793,8.383015026,9.857575322,8.475301523,10.84614904,9.251732287,8.501915593,11.01305007,9.474182453,8.708037018,8.484165343,10.22402253,8.604463059,9.595569187,9.880949617,8.956954303,8.660974788,9.769765065,5.426233083,9.985930685,8.080582728,11.29608113,9.877641888,8.184317193,9.41166007,10.22620751,11.71643541,9.68322267,10.09763404,9.474921732,8.841169154,11.28048834,10.6780922,10.11239261,9.195280452,9.276934628,9.530812214,10.59062812,9.034240711,9.49826372,11.03625428,9.317818674,10.68767934,9.274076023,7.067588915,9.295519453,10.12249901,9.185461107,9.112946096,8.831246085,8.994798377,8.298788868,9.526231948,8.644432241,9.794213222,9.824263027,10.00826985,8.175382548,8.772521296,9.971581133,7.776488983,10.29616168,9.49871303,10.18875559,8.095433899,8.855183453,8.631361982,8.704083223,11.2133969,9.41137373,10.42976142,6.543976501,8.493455367,11.08115129,7.9718265,10.64232883,9.531362637,10.26519149,8.805894198,6.483533459,9.175633906,9.902438977,7.805298635,10.67678803,9.711535879,9.336099498,8.14932281,11.27292487,8.922187283,7.733893412,11.59791693,10.56993467,9.565521928,11.1146899,9.397071468,9.615926603,10.52727741,6.414685749,9.88498762,11.86381638,9.271802277,8.970716544,11.65806001,8.174353795,6.34964178,9.136313964,9.482184508,8.032899049,7.743169555,8.679363322,9.275468412,8.819976407,9.069198955,10.02944061,8.248696505,10.03984063,6.925017538,10.8137753,12.26184894,8.501043676,10.66344761,8.451642732,9.055113883,10.37536512,11.0360701,8.744244216,9.416378315,9.697992291,11.11158741,9.00055651,5.49771487,9.918992478,7.279454617,10.38010022,8.391490932,10.83952212,9.738652206,9.560759207,11.80938982,8.159042739,10.20252327,9.673141279,8.154653577,10.82649873,8.914941038,11.22293082,7.800077911,11.38722472,7.886074576,10.14195044,9.379944239,8.817397261,9.900516128,8.709055331,10.14351884,7.356669894,8.590305243,8.81832635,8.917370712,8.550089558,10.73706353,6.646394606,6.629719499,7.477932169,9.027415854,10.27873024,9.242031412,9.257367838,8.786582704,11.76841892,10.08938048,10.23751494,11.29140584,9.991578555,9.714664,9.737461531,8.683420703,8.767645432,10.53032559,7.615768114,6.46941488,8.630430358,11.05969619,8.662650421,10.16969029,8.865831806,9.440727716,10.31421314,9.696445742,7.963841385,8.983821206,9.334388479,10.63398985,7.883867969,9.191195377,9.715314454,8.775048533,8.315212392,10.19983579,9.297148081,13.21545567,9.767350157,9.511157194,10.11012532,8.563437123,10.127683,9.495206295,8.874280176,11.19551336,8.550724884,8.325838233,8.596835562,8.453678663,8.254246542,9.971302156,10.70802236,12.21819988,11.05298706,7.101598856,8.899775864,6.745236896,10.36181801,9.15771552,7.896811013,11.97129369,9.391856259,8.857824191,10.0588202,10.30651742,7.107130994,11.16713711,11.23332415,10.33678673,9.210876067,9.522305478,9.203961926,7.775400408,10.04780177,8.923159845,9.47797092,8.134994902,9.810667073,9.66238675,9.113298236,8.312450569,9.36643747,8.694002892,10.29809648,6.845961216,9.629613886,8.203631455,8.829745471,8.124089598,9.754590464,10.17749344,11.41304158,8.573145051,10.490254,7.896400724,10.00483952,9.397937843,10.65497784,10.53051982,8.203438555,8.925942534,7.136189274,9.027294062,8.276299356,10.13821543,9.005279795,7.593342588,10.49920768,9.10400967,9.869576999,9.563492118,11.47088725,8.839958235,8.924606281,9.826737126,8.207929271,8.998994964,10.02099156,8.747098464,9.272010383,7.190013896,11.42122879,8.544916209,9.836477829,9.646518923,9.586478804,5.534948339,8.575865493,7.941361118,9.779238583,9.313651596,8.4169315,10.06806774,9.156566367,8.753573626,9.017961233,8.447831312,10.69527281,9.480317023,8.753460851,8.503648501,8.788485641,8.475187041,9.853350201,10.6711276,8.587139743,9.593744826,9.285762389,9.763282715,7.405935395,8.661684578,8.336633558,8.551835744,9.440383179,9.163789931,9.692245655,10.64588072,7.243486324,8.833542842,9.550104332,11.53392989,9.375818249,9.534874033,10.32089404,8.572995198,12.33559437,9.185077931,6.956444715,9.992261856,9.890593548,9.488302337,8.810278782,8.917303343,9.468106522,8.60064869,10.23000091,9.150313452,9.643799558,9.412328534,9.017505514,7.879686338,9.773416762,7.594077328,8.78522548,10.45007997,9.157537121,8.315532261,9.639010183,9.597923572,8.796030805,9.032476301,9.159464973,8.912608925,10.68061887,11.12655659,9.091769605,10.37522497,9.084405789,8.092227586,8.244220674,9.614241939,8.691991232,10.90154577,9.57922298,7.640930806,9.010781706,7.850980328,10.45142303,9.195677023,8.765269194,8.803697806,9.138287478,11.66625066,7.357568539,11.3836682,8.783195248,8.432402067,9.391720117,9.484461291,9.686612701,10.38365944,9.033971903,10.69626222,7.100474751,9.791761554,7.529204347,8.172966745,8.67193858,8.879429437,10.55247022,9.639293978,9.354981307,10.42595227,8.34787261,8.868531894,7.72569059,7.851054141,10.62836115,11.93505401,8.324498076,8.673689866,9.988834328,7.677016635,11.47768203,9.038684423,10.0420746,9.851116373,7.10532865,6.118535622,8.176046613,8.987370963,9.733512036,8.938336497,9.45290456,10.26019422,9.060870304,8.555604589,7.183056156,9.588512529,10.2451498,13.48322886,8.378887046,9.176455305,"no death","ajcc_stage: 1","overall_event (death from any cause): no death","dfs_event (disease free survival; cancer recurrence): no recurrence"
