"PSME1","CISD1","SPDEF","ATF1","RHEB","IGF1R","FOXO3","GSTM2","RHOA","IL1B","ASAH1","RALA","ARHGEF12","SOX2","SERPINE1","HLA.DMA","EGF","SPTLC2","APP","TSKU","TMEM2","NOS3","CSNK1A1","NFATC4","TBP","SLC2A6","EZH2","ICAM3","BRCA1","PSMD4","PHKG2","ETV1","KDM5B","COG4","MCM3","TERT","SNX13","PAK4","DPH2","SNX6","EED","WIPF2","NENF","RPN1","C2CD2L","GABPB1","POLR2K","PTK2B","PAF1","POLR1C","RUVBL1","AKT1","SENP6","HSPB1","EBP","CASK","RRP8","PIK3C3","BHLHE40","BDH1","SH3BP5","PPP2R5A","EML3","BIRC5","EPRS","PAX8","CBLB","PDS5A","DFFB","TGFB3","XBP1","NMT1","ARFIP2","STAMBP","PRKX","FAH","PLP2","SOX4","TESK1","HN1L","RRAGA","ELOVL6","ACBD3","PMAIP1","TWF2","HDAC6","CCND1","PXN","PHKB","NFKBIB","CASC3","MLEC","GLI2","USP22","TMED10","CHERP","PIK3CA","TRAPPC6A","ATP2C1","USP14","APPBP2","RPS6","ECH1","HDAC2","DFFA","MRPL19","SUZ12","CSNK2A2","TICAM1","KIAA0100","PAICS","CDK2","EDN1","KIAA0494","SQSTM1","HIF1A","WRB","ETFB","CAMSAP2","ARNT2","SPAG7","MAPK1IP1L","MSH6","UBE2C","HS2ST1","TXLNA","DNAJB1","TOPBP1","ABCF1","LGMN","PTGS2","PLA2G4A","MAT2A","MBTPS1","ZNF274","CLIC4","EIF4G1","BTK","MYL9","PSMD2","CLTC","HSD17B10","STX1A","ALDOA","STAT5B","CCNA2","SDHB","ETS1","FOXO4","TOMM34","KIAA0907","HK1","PAPD7","PLOD3","TRAK2","VAPB","HSPD1","BUB1B","MRPL12","PNP","CEBPA","PSMF1","USP1","RPA1","KLHDC2","SCARB1","TPM1","TM9SF2","ATF6","NUP88","FUT1","PRUNE","SYPL1","ZNF451","RALB","TRIM13","FBXO7","PPARD","ENOSF1","STAT3","LIG1","GNB5","INSIG1","DNMT3A","HIST2H2BE","S100A4","KTN1","ARHGAP1","LPAR2","COASY","RASA1","ATMIN","CASP3","PSME2","NISCH","CPSF4","COPB2","GADD45A","SMNDC1","NUDCD3","FGFR2","HMGCR","SLC35B1","TIMP2","LSM6","CALM3","SACM1L","TCERG1","KIAA0196","DNM1","DDIT4","ALAS1","PAFAH1B1","PSRC1","ERO1L","APOE","RBM15B","TOMM70A","CBR1","PRKCD","PIK3R4","CSNK1E","JUN","TMEM50A","SCCPDH","TSC22D3","TFAP2A","ZNF395","VPS72","CLSTN1","MAPK9","SKP1","POP4","NFE2L2","BLCAP","FAM20B","PROS1","CRKL","ZNF318","FDFT1","TRAP1","GTF2A2","PSMD9","MTFR1","UBE2A","NIT1","SYNGR3","NFKB2","STK25","ABCF3","FCHO1","OXSR1","SMARCC1","PAK6","GHR","GLOD4","CDK4","IL4R","PRKAG2","KIT","PTPRC","PSMG1","TMEM97","LRRC41","KIAA1279","TCEAL4","NUP133","NUP62","SPTAN1","MALT1","YKT6","KIF2C","NNT","COL1A1","CDC25A","TP53","IQGAP1","EGR1","MUC1","AURKB","HSPA4","TOP2A","NCK2","AURKA","B3GNT1","CDK5R1","SCP2","RAD9A","DRAP1","PCMT1","FYN","MYC","POLB","CETN3","SMC4","SMARCD2","MPZL1","NRAS","EBNA1BP2","TATDN2","LRPAP1","BNIP3L","TBPL1","RAE1","CDK1","SLC35A1","NIPSNAP1","BCL7B","TIMELESS","DHX29","MMP2","TCEA2","FHL2","FKBP4","KAT6A","CDK7","MAP3K4","ZFP36","INPP1","RAC2","HMOX1","COL4A1","EPB41L2","GNAI2","TSTA3","DNMT1","RAB27A","DDR1","LPGAT1","DUSP11","TP53BP2","CDKN1A","TJP1","ABCB6","MTHFD2","PRAF2","DNTTIP2","HTATSF1","NCAPD2","TMEM109","ICAM1","NUP93","PLA2G15","PIP4K2B","MYCBP2","PGRMC1","AARS","GPC1","ELAC2","PLSCR1","CTSL1","CTSD","ARHGEF2","ILK","NFIL3","ARL4C","CPNE3","C5","SCRN1","MAN2B1","NFKBIA","DCTD","MBNL1","MYCBP","PTPN1","BRP44","ECD","CIRBP","NFKBIE","PRSS23","CCNH","P4HA2","ATP6V0B","CAPN1","STXBP1","ITGB5","SLC11A2","PDIA5","RAP1GAP","NOLC1","CAT","DUSP14","HMGA2","IGFBP3","TRIB1","TP53BP1","FRS2","BECN1","KDELR2","ELAVL1","IFNAR1","MIF","DAG1","IGF2BP2","IGF2R","TIPARP","CRTAP","GMNN","CYTH1","PRCP","SMARCA4","PYGL","RPA2","ERBB3","GTF2E2","ANXA7","TXNRD1","FZD1","CRYZ","GAA","SKIV2L","BLMH","RRP1B","TSPAN3","PIK3R3","KEAP1","TFDP1","SMC3","LBR","PPIE","TERF2IP","BNIP3","BCL2","RBM6","CSK","ALDOC","UBE2L6","SYK","PCBD1","ICMT","EIF4EBP1","GNPDA1","CCND3","NUCB2","RSU1","PTPN6","DUSP4","PTPN12","PCK2","RB1","GFPT1","BLVRA","S100A13","MYBL2","STX4","TMCO1","PARP1","CCDC85B","DDB2","BAMBI","HADH","GLRX","MVP","STMN1","GALE","PTPRF","PGM1","LOXL1","MYO10","LIPA","PHGDH","ST7","IKBKB","PCM1","IER3","FAT1","RNMT","EGFR","NET1","DECR1","CDK6","NPC1","MEST","PAFAH1B3","CALU","LGALS8","LRP10","ATP1B1","OXCT1","SLC25A4","PSMB10","ASCC3","TRAM2","PYCR1","NCOA3","POLD4","FOSL1","PRKACA","LYRM1","VDAC1","SORBS3","SPAG4","E2F2","SLC5A6","RGS2","SCYL3","TBX2","DNAJA3","DCUN1D4","DYRK3","POLG2","TRAPPC3","TCFL5","CRK","RBM34","ITGB1BP1","ACLY","RAD51C","SMC1A","YME1L1","ACAA1","HSPA8","CCNB1","WFS1","UBE3B","NPDC1","ALDH7A1","NFATC3","PCNA","POLR2I","PSMB8","AKAP8L","PLEKHJ1","HAT1","G3BP1","TPD52L2","PIH1D1","PRKCQ","SHB","UTP14A","TSEN2","SUV39H1","LYPLA1","BIRC2","MAP2K5","PUF60","DHRS7","ARID5B","PAK1","CDC42","IGHMBP2","ADO","TCTN1","AKR7A2","PPP2R5E","LAMA3","CCNE2","FEZ2","IKBKAP","SGCB","ENOPH1","CNOT4","SNAP25","JMJD6","SLC35F2","ANO10","STUB1","PGAM1","BAD","PSMD10","RAB11FIP2","FPGS","RNH1","ATG3","NCK1","CFLAR","HEATR1","WDR7","AKAP8","SLC1A4","GRWD1","STAT1","FOXJ3","MTERFD1","CHIC2","USP7","NOSIP","DLD","IDE","CD40","PRPF4","MELK","DAXX","SMAD3","OXA1L","SNX7","CDCA4","TBC1D9B","CDC20","NARFL","DDX42","IKBKE","CCL2","WDTC1","PLSCR3","H2AFV","NUSAP1","FAM69A","SRC","BMP4","XPO7","FAIM","PXMP2","TIMM17B","STXBP2","MNAT1","HPRT1","RRS1","ADAT1","SCAND1","MFSD10","COPS7A","FIS1","NUDT9","CSRP1","METRN","TCTA","TLK2","KIAA1033","DNAJB6","TLR4","HMGCS1","SPRED2","MAP7","CHAC1","GNAS","TEX10","ZNF586","IKZF1","APBB2","RNF167","EPHA3","TXNDC9","VGLL4","CASP10","YTHDF1","LSM5","ZMYM2","CHMP6","CASP7","PIGB","CHEK2","ACD","SUPV3L1","GPATCH8","TGFBR2","NOTCH1","SHC1","ARPP19","RTN2","NPEPL1","SIRT3","UBQLN2","DMTF1","CLPX","TXNL4B","PRR15L","ST6GALNAC2","ADH5","GOLT1B","PPOX","CANT1","HOMER2","CLTB","PHKA1","CYCS","MAP4K4","PAN2","PPIC","EIF5","GNAI1","TM9SF3","CCDC86","SLC25A14","TBXA2R","FBXO11","HERPUD1","RPL39L","BPHL","MAPKAPK3","MBOAT7","PNKP","SLC35A3","LSR","MEF2C","KDM5A","FAM63A","RAB4A","IFRD2","BACE2","LYN","ISOC1","DUSP3","MOK","PPP1R13B","DNAJB2","CERK","LAP3","MAPKAPK5","HDGFRP3","PRKCH","RAB21","PSIP1","CREB1","MBNL2","PACSIN3","MTA1","MACF1","CCNA1","HIST1H2BK","PCCB","STAP2","PMM2","HSD17B11","FBXL12","WDR61","FAS","CENPE","CREG1","PRR7","TMEM110","ZNF589","BAX","CNDP2","TNIP1","P4HTM","REEP5","BZW2","CGRRF1","AMDHD2","PEX11A","GFOD1","PECR","SOCS2","ZDHHC6","ITGAE","TMEM5","ATP5S","NGRN","HOXA5","GRN","NUP85","GTPBP8","PTK2","EPN2","CCDC90A","KIAA0528","MRPS16","RPS5","NOL3","NR1H2","PLS1","DUSP22","RPS6KA1","DCK","TRIM2","SNCA","VPS28","LRRC16A","CHP","NR2F6","EXOSC4","PDLIM1","CRELD2","RRP12","ACAT2","THAP11","CEBPD","MAST2","DHDDS","GADD45B","KIAA0355","DYNLT3","CHMP4A","IPO13","ITFG1","SPP1","HYOU1","FOS","MCOLN1","ID2","KCNK1","AXIN1","RAI14","DNAJC15","HOXA10","CASP2","CTNND1","ZNF131","HOOK2","ERBB2","INTS3","RFNG","MICALL1","KLHL21","TLE1","FZD7","COG2","MRPS2","KCTD5","CNPY3","ADAM10","CD58","KIF5C","HMG20B","PIN1","LAGE3","TNFRSF21","KIF14","DUSP6","CYB561","HTRA1","WASF3","TSPAN6","FBXO21","PPP2R3C","ADRB2","GRB10","MMP1","ZW10","CORO1A","XPNPEP1","MAMLD1","DSG2","SLC27A3","CD97","IL13RA1","AGL","CDC25B","GATA3","RPA3","TES","SPR","RELB","EPHB2","RPIA","GPR56","NVL","CHEK1","ME2","PDGFA","WDR67","RFC2","TIMM9","ORC1","PARP2","FASTKD5","PTPLAD1","MSRA","SYNE2","UBE3C","CCDC92","CXCL2","TIMM22","ATF5","NSDHL","ADI1","ADCK3","GDPD5","TARBP1","RBKS","KDM3A","BID","MTF2","HLA.DRA","PIK3C2B","SLC25A46","CDK19","KIAA0753","KAT6B","CHN1","MAPK13","UFM1","GNA15","IARS2","GATA2","RALGDS","NRIP1","CCNB2","RNPS1","SATB1","ARID4B","GSTZ1","SESN1","SPEN","PFKL","PDHX","DENND2D","CTTN","UBR7","GRB7","CD44","VAV3","ABHD6","MAPKAPK2","CAB39","TIAM1","DNM1L","DERA","PTPRK","HERC6","MKNK1","ACOT9","ST3GAL5","CTNNAL1","ABHD4","INPP4B","ZMIZ1","PPARG","RPP38","CAST","BAG3","GNA11","TOR1A","SLC25A13","TSPAN4","NR3C1","TRIB3","PHF15","CXCR4","FKBP14","CIAPIN1","COG7","TUBB6","ABL1","CCNF","HSPA1A","FAM57A","EVL","GPER","EAPP","EXT1","POLE2","PLCB3","C2CD2","ANKRD10","DDX10","CEP57","RAB31","ABCC5","RFC5","HES1","KLHL9","UBE2J1","SLC37A4","PLK1","NPRL2","PWP1","PLEKHM1","VAT1","KIF20A","CDH3","SSBP2","SNX11","SFN","RFX5","PKIG","FSD1","ATP6V1D","CDC45","EDEM1","MYLK","USP6NL","NT5DC2","CCP110","STK10","UGDH","SQRDL","HEBP1","FGFR4","CDKN2A","ATP11B","CD320","CDKN1B","MLLT11","CEBPZ","GAPDH","CBR3","Output1","Output2","Output3","Output4"
12.16595003,0,6.559582116,0,0,9.693289442,0,0,11.71765984,0,0,10.5838319,11.4180697,0,0,12.19838101,0,8.203803452,7.768566707,12.72951035,0,0,9.562208732,0,0,0,8.985094749,6.660177295,0,0,11.93516775,6.692471869,9.948439683,8.781561273,8.760691714,0,11.34305509,0,0,10.88408609,6.436918305,0,10.75143956,9.369106412,7.574242303,12.01533821,0,0,7.611618941,0,0,0,7.157122856,9.106603348,0,0,5.721193534,6.06844315,10.6082223,10.10885068,0,0,8.337659569,8.051905003,10.89001494,0,0,0,8.024157802,10.33638958,0,0,0,0,8.246047037,0,9.120519389,0,0,9.522645133,0,8.477990215,8.78826671,0,0,8.668671527,0,6.114302574,8.540464884,11.27872675,0,0,0,6.114339301,9.218650763,10.28387509,0,10.73035306,0,0,0,0,10.65446431,0,9.254810355,0,10.68672278,0,0,9.144456648,0,9.336016512,6.530640759,0,9.926094623,0,0,0,11.49150833,0,10.05731792,9.46660566,0,0,9.950769416,0,0,10.50241747,0,8.542070744,0,0,0,0,9.629676598,0,0,12.42691345,0,0,10.24197119,5.729678736,10.94956604,0,0,0,9.12802493,6.45610706,9.245782452,10.34097774,6.234841421,0,10.71939468,9.411344771,0,10.00801061,0,0,8.696748352,0,10.40896717,0,7.555714099,0,0,0,12.38670941,10.8094093,7.736800528,0,0,0,5.51172094,6.336500613,0,9.639404,8.921070991,11.01644524,0,8.872318971,0,0,0,0,8.5592443,0,9.226205407,0,11.4787247,8.247116552,0,9.814516559,7.50799065,0,6.728431412,0,0,7.095495164,0,0,0,0,12.78175181,9.632978473,9.283738492,8.678058413,0,0,0,0,0,9.545729518,9.378591445,7.540558699,0,0,0,0,0,0,0,0,5.323180844,0,0,0,11.41825261,0,10.34767479,12.86794507,0,5.978351962,9.348480567,9.589576101,0,0,0,0,0,0,9.738606017,8.208259367,8.361151339,7.209183833,0,0,7.899097093,10.57254067,0,0,0,10.58121179,8.976772285,0,9.402074343,0,7.743181304,10.50751239,0,10.16409044,6.775472338,8.195746904,0,11.17125162,5.890664451,9.538870529,8.019849938,0,0,10.53501663,0,0,0,6.78274534,12.80021561,8.560971025,0,10.53732474,0,12.57764255,6.738697824,0,0,0,0,11.48216359,0,0,10.11521698,0,9.097497215,0,8.785605756,0,9.668095003,0,9.244474548,0,9.275746354,0,10.59693835,8.813653717,10.00918843,9.484032683,9.190823387,0,9.08332366,0,0,0,0,8.269667988,12.64385283,0,0,0,5.962421521,9.169606181,0,9.303837508,0,7.824008614,5.726267455,0,0,10.46741861,0,10.34339104,9.870097975,9.136985281,0,0,12.80209107,11.78269222,0,0,0,0,0,10.9814795,0,0,9.581499345,0,11.47600306,0,0,0,9.956614999,0,0,10.03393684,0,12.2304255,0,0,8.177157987,6.976450635,0,0,0,10.49265369,7.713687851,0,10.04676492,0,11.26461141,0,7.852022043,10.12882171,0,11.48451235,0,11.0859954,0,11.92863026,8.20236106,0,0,0,10.71887857,0,8.79378167,8.460799909,7.278621392,0,11.51613443,10.30514649,0,0,0,10.83654131,0,9.305510415,8.563567922,8.032866557,10.22569702,0,6.189679619,0,0,0,10.47550876,8.183229372,9.210281133,0,0,0,8.266282668,8.963454238,0,0,10.85013265,0,9.371763849,8.066014474,9.112871461,0,11.43402467,10.7590664,6.200908623,8.566908041,0,9.947990699,0,0,9.309349496,0,9.163014912,0,8.180114086,10.62856833,6.922867764,0,10.44878509,0,5.604623174,11.23684751,6.144997801,0,0,0,11.25278933,0,0,0,9.76636598,0,0,11.3535537,11.25948656,0,0,0,0,8.456859496,0,0,7.781118563,11.49872025,0,0,10.88466341,10.1201533,0,11.39539192,0,0,10.36515648,11.18701029,6.631536016,10.690373,8.981863875,8.835481439,0,10.66636082,0,9.986739833,12.11824642,7.772691894,0,0,8.873743383,0,9.251834152,0,0,0,10.59380031,0,0,0,10.45632263,10.01254124,0,6.590976338,0,0,0,0,10.40683219,0,7.926822164,11.1723129,9.30355408,0,0,0,8.716909041,0,0,0,0,8.863772092,8.03834379,10.56347673,0,0,0,8.156345975,13.11252429,0,9.021498118,0,0,6.800161962,0,10.73034069,0,6.837514814,0,8.797481491,0,8.603922026,0,6.699054516,0,6.607333013,9.881093026,0,0,0,0,0,0,0,0,0,11.98073989,0,5.636247394,11.66299284,0,0,0,0,8.170373591,0,10.55940473,0,0,0,0,8.544083133,9.264342999,0,0,0,0,0,10.82699062,6.677560752,11.47621982,0,0,6.10371157,0,0,10.75779579,9.013665285,8.79419723,0,0,9.965620965,10.45199759,9.354066007,0,5.983416774,9.633059473,0,8.032191232,10.35173351,0,0,7.784536097,0,0,10.50485669,0,9.563166778,0,10.56935317,0,0,8.874460324,6.678784612,0,0,6.079352944,0,10.47429472,0,0,6.894651719,0,0,0,0,0,0,0,7.842568992,0,8.156664934,0,0,0,10.02463416,8.555663339,0,0,7.698781115,0,0,9.310087281,10.16985558,0,5.558860296,0,7.493732016,0,0,9.811990187,0,0,8.792974333,0,10.40505121,0,8.266398988,0,0,8.357653845,0,9.120654666,0,9.393800708,0,0,0,8.991360326,9.429378631,0,7.438445558,0,0,10.73718728,0,10.68291241,0,7.019652735,10.56420553,0,8.401370261,10.10386086,11.17414374,0,0,0,8.629741895,7.214623386,0,0,0,0,0,10.28559863,0,0,11.49838263,0,0,0,0,8.88935061,0,0,0,11.52989217,0,11.53828586,8.871066915,8.626441543,9.449068996,7.653386102,9.42269528,0,9.011381618,0,8.384249605,0,11.10138432,0,0,0,7.451559976,8.554296745,8.233143373,0,7.85005884,9.895926841,0,0,10.22753774,9.223952891,8.210776375,7.817833998,0,7.947113404,10.96459151,0,0,0,11.7870192,0,10.18446482,0,0,0,9.278424643,0,0,8.568904069,10.58853177,0,0,9.94091145,7.427342824,0,11.26404752,0,12.44294119,0,0,0,0,9.297793149,8.602032889,0,11.7601098,0,0,8.300006926,0,0,0,0,11.02842587,9.488231259,7.371570063,0,0,0,8.084736187,0,9.680213922,0,0,9.919905006,0,0,0,9.587643344,0,0,10.97719347,7.072686473,0,8.694556091,0,9.884980742,8.003528909,9.478478162,10.67009067,6.757169916,0,0,9.425443683,10.5031986,0,9.076610716,8.391077258,0,0,9.23443293,9.300077674,0,0,9.970774333,0,10.04125802,8.51558932,10.07810624,10.90620098,0,0,9.266609508,0,0,10.17924138,0,0,0,0,9.015845969,8.453293828,0,9.893422526,0,0,8.520415873,0,8.17558017,0,0,0,11.11201372,0,10.33233682,0,10.10840659,0,7.43383975,0,8.440549265,0,8.025004708,8.554553074,0,0,0,0,10.96081514,8.551116593,0,10.89748346,0,0,0,0,0,9.247065235,9.702445556,9.430741734,0,0,0,0,10.36993044,7.448034567,10.16313095,8.219308837,0,0,10.24355008,11.94920032,7.798538402,0,10.81017777,8.0816156,0,10.97731286,0,0,0,8.708742913,0,0,8.524380512,0,11.41082072,0,0,9.944598816,0,7.459661866,8.500822907,0,9.028253794,0,10.2977356,0,10.86531748,7.867518936,0,7.104568556,0,7.440283059,10.31654374,0,0,0,0,0,0,0,0,12.25293306,10.17727433,0,7.733134158,0,0,9.076909368,0,0,0,11.67193343,9.084248717,0,8.230789507,8.371483717,0,0,9.567821869,10.42147426,0,11.16471396,0,11.0777664,0,0,0,8.443037639,0,0,0,8.892160846,0,9.643117631,0,0,9.790259078,12.80194071,6.476819771,0,0,0,11.65672488,10.04844507,10.69853267,7.907117278,0,0,0,10.19762526,0,0,8.646783336,10.01659095,7.001338655,0,0,9.150901589,0,12.88256187,0,9.793078168,"Gene expression data of original tumor tissue of pancreatic ductal adenocarcinoma patient","t-stage: 3","n-stage: 0","ajcc classif. (2002): 2a"
11.55679847,0,6.244758903,0,0,9.736073363,0,0,11.89099939,0,0,10.62627115,12.15044389,0,0,11.96664953,0,8.639292078,9.059934376,12.22952151,0,0,8.484623069,0,0,0,9.345044796,7.308471135,0,0,10.88846926,9.442497418,9.759263294,8.669851192,8.63052289,0,11.3826823,0,0,9.924556195,5.66124339,0,10.4694954,10.21594349,7.149936757,12.20276375,0,0,7.490968276,0,0,0,7.022827739,9.788597167,0,0,5.365530661,6.563770974,10.76095176,10.30367467,0,0,9.521394837,7.023188966,9.766415369,0,0,0,9.297321722,11.02612396,0,0,0,0,8.07025773,0,9.893727548,0,0,9.268153643,0,8.536367746,8.788056043,0,0,9.108303605,0,6.870329962,7.938830301,11.15176541,0,0,0,6.339104728,9.302393635,10.07987318,0,9.919825363,0,0,0,0,10.6778966,0,9.203240457,0,11.1392922,0,0,10.17567535,0,9.260539024,7.085971732,0,10.38244431,0,0,0,10.54455845,0,9.477828832,9.970831182,0,0,10.31592973,0,0,10.62313111,0,8.154446044,0,0,0,0,9.210467473,0,0,12.10327693,0,0,12.24485667,5.850665755,11.05473215,0,0,0,9.158118647,6.048491744,9.971523041,10.63697508,6.47269126,0,10.53145855,9.254583349,0,9.601308807,0,0,8.686624136,0,10.48823834,0,8.717692316,0,0,0,11.32210621,10.52254434,9.064330887,0,0,0,5.243524672,6.49893626,0,11.46577989,8.582124731,11.20550192,0,9.133564531,0,0,0,0,8.378129014,0,9.536354044,0,12.4019493,8.75575325,0,10.16840808,7.103836443,0,7.700582313,0,0,7.708840612,0,0,0,0,13.16167506,9.523366541,10.08743504,8.820163492,0,0,0,0,0,10.2381751,8.741877085,9.309364601,0,0,0,0,0,0,0,0,5.436240564,0,0,0,10.81238257,0,10.34885449,12.50216553,0,6.517836634,9.629475347,10.09976009,0,0,0,0,0,0,10.29239967,7.305724085,9.586734428,6.882177454,0,0,7.338291663,11.39440541,0,0,0,10.63338135,8.65681741,0,8.704745501,0,8.358171178,9.575048062,0,9.840953516,6.299375969,7.913649023,0,11.16563827,5.929587495,7.342416329,7.960778637,0,0,9.726441755,0,0,0,6.325457351,12.92552961,7.643137446,0,10.20719216,0,12.38377814,7.841829548,0,0,0,0,11.69187592,0,0,10.61370317,0,8.853675911,0,9.893544603,0,9.517714658,0,10.22848147,0,9.026899138,0,9.357488533,8.491598834,9.216568984,8.466603823,8.838009741,0,9.229461426,0,0,0,0,7.669803318,12.44770517,0,0,0,6.565938375,8.995020988,0,9.67904106,0,9.032243079,5.992599186,0,0,10.29163047,0,11.26003066,9.191175949,8.421363396,0,0,12.34608701,11.88811352,0,0,0,0,0,10.93303042,0,0,9.57128601,0,11.46307417,0,0,0,9.735643567,0,0,9.640327265,0,12.30770821,0,0,7.372340549,6.578840923,0,0,0,11.17417775,8.401332093,0,10.41108913,0,10.8581818,0,7.005289674,9.549131409,0,11.68155083,0,11.09929145,0,12.31157543,9.089745453,0,0,0,10.06317516,0,10.09651201,7.906818842,7.996382008,0,10.88873997,10.04415708,0,0,0,11.20503043,0,9.24965464,7.60020511,9.429563048,9.738043613,0,7.399614742,0,0,0,9.191523533,7.410049703,9.610314071,0,0,0,8.828481457,9.179940577,0,0,10.57073475,0,8.498234067,8.789868129,9.00778903,0,10.26304059,11.47049726,6.970283867,7.990549845,0,9.363871658,0,0,9.47765716,0,8.502168305,0,7.548151029,10.68602424,8.220531419,0,10.68669903,0,5.416762107,10.10449235,6.539210896,0,0,0,11.16043191,0,0,0,9.752630629,0,0,11.33835732,10.53034766,0,0,0,0,7.919949924,0,0,7.923867221,11.53801194,0,0,11.09532141,10.76128453,0,10.96981378,0,0,10.11591345,10.70492686,6.569960822,9.852948422,9.252939867,8.812861026,0,11.46554399,0,10.33925005,11.88279349,9.028850153,0,0,9.439949838,0,10.18975644,0,0,0,10.54138755,0,0,0,9.808145274,10.26747035,0,7.192669413,0,0,0,0,10.34656264,0,7.44771168,10.5134435,9.401380351,0,0,0,8.697755509,0,0,0,0,9.422078816,8.258612724,10.07011121,0,0,0,7.935199648,13.68992497,0,9.714437634,0,0,7.644705246,0,11.42455263,0,7.38543622,0,8.325326596,0,7.500029954,0,6.689424262,0,6.356183226,10.12225575,0,0,0,0,0,0,0,0,0,11.75606921,0,5.56003809,10.44501714,0,0,0,0,8.964787303,0,11.27933976,0,0,0,0,9.420568854,9.400549012,0,0,0,0,0,11.04730141,7.591421618,11.35255797,0,0,6.449975551,0,0,10.83837691,9.879808094,8.118463836,0,0,10.16523165,10.43559454,9.95255391,0,6.656414773,9.144440015,0,9.119057447,10.08700672,0,0,7.852844643,0,0,9.510161145,0,10.71212874,0,10.00718673,0,0,9.339917455,7.207217299,0,0,6.977271392,0,10.26707212,0,0,7.703279271,0,0,0,0,0,0,0,7.370695732,0,8.605623339,0,0,0,9.483114357,7.929215038,0,0,7.204261183,0,0,9.809911853,9.460355297,0,5.822186921,0,6.982258075,0,0,9.815050519,0,0,9.059808113,0,10.45892674,0,7.572276343,0,0,7.438977757,0,8.943654662,0,8.562832252,0,0,0,8.354211114,9.946049042,0,8.054956952,0,0,11.05654615,0,11.06749951,0,8.298613433,10.68912747,0,7.658626033,9.807809381,10.1914593,0,0,0,7.280154343,6.605856634,0,0,0,0,0,10.14565879,0,0,11.40883724,0,0,0,0,8.306037092,0,0,0,10.61553786,0,10.77704359,8.761541904,8.827347256,9.391660325,9.200641458,9.748197755,0,9.159210738,0,7.918583305,0,11.01964278,0,0,0,8.006161847,9.243467013,8.813887096,0,8.643217034,9.277291724,0,0,9.297064714,8.663879486,8.7694272,8.229950275,0,7.974279467,11.4602255,0,0,0,12.54766034,0,10.42764237,0,0,0,9.567948656,0,0,8.285079973,11.37857028,0,0,9.311708846,7.434790797,0,10.57965091,0,12.01649808,0,0,0,0,9.636572175,7.693633244,0,12.10243416,0,0,8.822808808,0,0,0,0,10.71297547,9.612251343,7.052485694,0,0,0,8.528931562,0,9.950837894,0,0,9.834386989,0,0,0,9.524095087,0,0,10.501253,5.451919986,0,7.814407956,0,9.974536573,8.106532381,8.675794958,12.48170286,7.763397976,0,0,8.24002651,10.10018491,0,8.457514449,7.723269521,0,0,9.368411931,10.06504119,0,0,10.8355897,0,9.440966528,9.092628879,9.56618165,10.27909795,0,0,8.603269967,0,0,9.990404629,0,0,0,0,8.191514061,9.645079938,0,9.161266696,0,0,7.851701455,0,7.813133829,0,0,0,10.39432571,0,10.22189693,0,10.40832342,0,7.425610005,0,8.148954261,0,7.312389149,8.424675874,0,0,0,0,9.847808568,8.196792156,0,10.31616055,0,0,0,0,0,8.163322805,9.109430739,9.582400095,0,0,0,0,10.91017654,8.143387307,10.45026885,8.469248824,0,0,8.969686055,11.49666265,8.959013112,0,10.23031969,7.789424894,0,10.78458465,0,0,0,8.322530637,0,0,8.055915822,0,11.63584633,0,0,8.912711742,0,8.153249607,7.911799186,0,9.627775582,0,8.954948915,0,10.82245807,8.009496869,0,7.585445744,0,7.347352278,10.53920012,0,0,0,0,0,0,0,0,11.47110952,10.14329363,0,7.976978693,0,0,7.340605761,0,0,0,11.17395776,8.736506792,0,8.306286911,8.08806604,0,0,8.453108048,8.977422302,0,11.45056377,0,11.18208209,0,0,0,8.321602907,0,0,0,8.226485878,0,9.338067308,0,0,10.15504602,12.87840051,6.26373715,0,0,0,11.03109346,11.10022089,10.29032519,7.84269094,0,0,0,9.835813503,0,0,7.614388448,9.870662652,7.948724595,0,0,9.349422051,0,12.46242424,0,11.04188733,"Gene expression data of non-tumor pancreatic control tissue of pancreatic ductal adenocarcinoma patient","t-stage: 3","n-stage: 0","ajcc classif. (2002): 2a"
